Question,Answer
It was McAuliffe's widely quoted 1-word reply when asked by the Germans to surrender at Bastogne in 1944,"""Nuts"""
He's the 12-time Grammy-winning country music legend & 1950 Dyess High School graduate seen here,Johnny Cash
We took the word nirvana from this classical language,Sanskrit
"A state bird since 1947, its black & orange colors resemble those on the Calvert coat of arms",the Baltimore oriole
"1966: ""McDonald's... the closest thing to"" this",home
"Appropriately, Paul Nurse shared the 2001 Nobel Prize in this category",Physiology
This capital of New South Wales is the home of Opera Australia,Sydney
It's what powers Bubba's outboard Evinrude,gasoline
"They're the 3 words that complete Benjamin Disraeli's famous quote, ""When I want to read a book...""",I write one
"Bel Air, California",Ronald Reagan
"Before finding fame, this ""gem"" of a singer dropped her last name, Kilcher",Jewel
Dynastic term for the porcelain jar seen here,Ming
"Of all the world's urban centers exceeding 1 million in populatioin, this capital of Victoria is southernmost",Melbourne
This Texas county shares its name with a Gulf of Mexico port city & a hit song by Glen Campbell,Galveston
"In his 1954 Nobel Prize acceptance speech, this American called ""writing, at its best... a lonely life""",Ernest Hemingway
"Warm Springs, Georgia",FDR
"Stanley is the real first name of this singer who took ""Blue Velvet"" to No. 1 in 1963",Bobby Vinton
"In 1994 Bill Gates paid a record price for one of these, $30.8 million for a 72-page Leonardo one",a manuscript
"This city's harbor was discovered in 1839 by John Stokes, surveyor aboard the HMS Beagle",Darwin
These hardened masses of cholesterol & bilirubin can be painful when they lodge in your bile ducts,gallstones
"""True ease in writing comes from art, not chance"", this poet wrote in ""An Essay on Criticism""",(Alexander) Pope
"Buffalo, New York",McKinley
"""Flap Your Wings"" & ""Shake Ya Tailfeather"" if you know that this rapper was born Cornell Haynes Jr.",Nelly
"(Cheryl of the Clue crew shows off her choker.)  You can buy some unique jewelry made of this, the lining of some mollusk shells",mother of pearl
"This capital of South Australia was named for a queen, the consort of King William IV",Adelaide
"For the Greek for ""study of the stomach"", it's the art & appreciation of preparing & eating good food",gastronomy
"""Life can't ever really defeat a writer who is in love with writing"", wrote this author of ""Show Boat""",Edna Ferber
In the Speaker's Room at the House of Representatives,John Quincy Adams
This ex-Sugarcube once sported the surname Gudmundsdottir,Björk
"The Musee d'Orsay has several of his works, including Haystacks & Cathedrals",Monet
This capital was once the government seat of a British colony called Van Diemen's Land,Hobart
"A region of Southwestern France, its people are famous for their boastfulness",Gascogne
"His wife Nora reportedly once asked him, ""Why don't you write books people can read?""",James Joyce
"Kinderhook, New York",(Martin) Van Buren
"""Wasted Days And Wasted Nights"" was a hit for this Tex-Mex singer whose real name is Baldemar Huerta",Freddy Fender
"(Sarah of the Clue Crew reports from the Winter Palace in St. Petersburg, Russia.)  This room in St. Petersburg's Winter Palace is adorned with more than 2 tons of this lustrous green stone mined in Russia",malachite
This U.S. sports figure (born 1940) became the only living person ever on a Scottish note besides the Queen & her mum,Jack Nicklaus
"This state's been ""on my mind"" since it entered the Union 3 times, in 1788, 1868 & 1870",Georgia
"Between 1937 & 1942, he successfully defended his heavyweight title 21 times",Joe Louis
"In 1889 he completed his ""Self-Portrait with Bandaged Ear and Pipe""",Van Gogh
Term for 1/36 of a yard,an inch
"According to the proverb, this ""loves company""",misery
"This 4-letter word can precede steak, soda & sandwich",club
In 1913 the 16th Amendment was passed allowing Congress to collect taxes on this,income
Ingemar Johansson won the heavyweight title from him in 1959 but lost 2 rematches,Floyd Patterson
The family of this often-depicted U.S. president said sculptor John Rogers created the best likeness of him,Abraham Lincoln
This metric unit is equivalent to 1.057 liquid quarts,a liter
"Henry Kissinger said this ""is the ultimate aphrodisiac""",power
Greek cafe music features a lute called a bouzouki & this woodwind heard here,clarinet
"Fleeing the capital on August 24, 1814, she took a Gilbert Stuart portrait of Washington with her",Dolley Madison
Geographic nickname of boxer Joe Walcott; he was KO'd in '52 by Rocky Marciano,"""Jersey Joe"""
Christianity & Aztec ritual inspired the thorn necklace worn by this Latina woman in a masochistic 1940 self-portrait,Frida Kahlo
"Computer hard drives are usually measured in GBs, which are these",gigabytes
"In the King James Version of John 3:16, ""God so loved the world, that he gave"" this",his only begotten son
"This process of replication is routinely done to human cells, but not yet to whole human beings",cloning
Guerrilla leader Francis Marion earned this nickname for his daring raids from the South Carolina marshes,the Swamp Fox
"As his last name suggests, this boxer who's twice beaten Mike Tyson is a devout Christian",Holyfield
"""Lobster Trap and Fish Tail"" is one of this artist's best-known mobiles",(Alexander) Calder
"To the Ancient Greeks, 4 of these made a palm",fingers
"In an old saying, this Roman person ""must be above suspicion""",Caesar's wife
This hard worker seen here has a lot of pull,a Clydesdale
"Name that completed an 1856 Republican slogan, ""Free soil, free speech, free men and...""",Fremont
This British-born boxer won the WBC heavyweight title in 1992,Lennox Lewis
"Painted in 1895, ""Northeaster"" is a well-known seascape by this American artist",(Winslow) Homer
"(Jon of the Clue Crew tunes a piano.) Steinways leave the factory carefully tuned to standard pitch, where A is 440 of these units, but humidity & other factors make regular tunings necessary",hertz
"C.S. Lewis wrote that this, from the Latin for ""pure"", ""is the most unpopular of the Christian virtues""",chastity
"It means conducted with secrecy, like a love affair or a CIA operation",clandestine
"Zheng He returned to China with this tall African animal, which was mistaken for a unicorn despite its 2 horns",a giraffe
The IMDB says that this Jimmy Stewart movie was banned in fascist states because of fears that it showed democracy works,Mr. Smith Goes to Washington
"Samuel Langhorne Clemens first used this pen name in 1863 while with the Territorial Enterprise in Virginia City, Nev.",Mark Twain
Lincolnshire Poacher,U.K. (or England)
Bones range in size from the stapes in your ear to this thighbone,the femur
A pair of these will come in handy when you need to recharge your car's dead battery,jumper cables
"(Jimmy of the Clue Crew presents from Lima, Peru.)  It was here, in the Plaza Mayor, that Francisco Pizarro founded Lima in 1535, calling it ""Ciudad de los Reyes"", meaning city of these",kings
This 2005 Samuel L. Jackson film details one man's attempts to teach his players there's more to life than hoops,Coach Carter
"This ""Roses are Red"" author also inspired a TV show with his ""Women's Murder Club"" series",James Patterson
Oaxaca,Mexico
"In the upper part of the chest, this ringed tube about 1 inch in diameter splits to form 2 tubes called bronchi",the trachea
"Aye, matey! It's the popular term for a black pirate flag with a white skull & crossbones",a Jolly Roger
Pierre Le Moyne D'Iberville founded the colony of Louisiana & was the first European to see this lake,Lake Pontchartrain
Peter Weir got an Oscar nomination for directing this 1998 film about a man trapped in a real-time 24-hour-a-day documentary,The Truman Show
"Richard Wright wrote ""Native Son""; this fellow African-American author wrote ""Notes of a Native Son""",James Baldwin
Brillat-Savarin,France
"Also called the kneecap, this flat, triangle-shaped bone is at the front of the knee joint",the patella
Bartenders use this small cup or glass to measure 1½ ounces of liquor,a jigger
A river & bay were named for this explorer who sailed up to Albany looking for the Northwest Passage,(Henry) Hudson
"In a 1990 movie, Wayne Newton grapples with Andrew Dice Clay, who plays this title character",Ford Fairlane
"""The Hundred Days"" is one of his books detailing the naval career of Jack Aubrey",(Patrick) O'Brian
Asiago,Italy
Acetylcholine acts as one of these chemicals that pass nerve impulses across synapses,neurotransmitters
First name of Confederate Lieutenant General Early,Jubal
"While in service to Russia in 1741, this Dane died of scurvy on the island that now bears his name",(Vitus) Bering
"Adam Sandler gives ""sophomoric"" a new meaning when he has 24 weeks to pass 12 years of school in this 1995 comedy",Billy Madison
"In 1939 he wrote, ""O tell me all  about Anna Livia!  I want to hear all  about Anna Livia...  Tell me all.  Tell me now""",James Joyce
Gruyere,Switzerland
The threads of this insoluble plasma protein help with clotting,fibrin
