Question,Answer
An act passed in 1986 named the chairman of this panel as the president's principal military adviser,Joint Chiefs of Staff
"In the first decade of the 18th century, this Russian czar taxed beehives, coffins & beards",Peter the Great
"The Barrymores are famous for acting, while the Westmores have specialized in this field since silent film days",Makeup
Nelson Rockefeller was president of this NYC art museum 1939-1941 & 1946-1953,MOMA (Museum Of Modern Art)
Andres Segovia helped reestablish this as a concert instrument,Guitar
This N.Y. congresswoman & wife of Bill Paxon was the keynote speaker at the 1996 Republican Convention,Susan Molinari
In 1522 this Ottoman ruler repelled the Knights of St. John of Jerusalem from Rhodes,Suleiman
"Buck Henry's mother, Ruth Taylor, played Lorelei Lee in the 1928 silent film of this Anita Loos play",Gentlemen Prefer Blondes
"A small museum in Lambarene, Gabon is devoted to this Alsatian missionary",Albert Schweitzer
Franco Alfano & Walter Damrosch both composed operas adapted from this 1897 play by Edmond Rostand,Cyrano de Bergerac
"In the 1856 election, Millard Fillmore was supported by the Whigs & this ""ignorant"" party",Know-Nothings
It's the world's northernmost national capital,"Reykjavik, Iceland"
"It wasn't until 1954, the year after it was first scaled, that a survey set it at 29,028 feet",Mount Everest
"Siouxie & the Banshees' cover version of this group's ""Dear Prudence"" hit No. 3 in the U.K.",the Beatles
Snap! Crackle! _____,Pop!
This swimsuit made its debut shortly after the appearance of a mushroom cloud over this Pacific atoll,Bikini
It's the annual general physical exam your doctor gives you,Checkup
"Small ships can travel from this river's mouth 2,300 miles upstream to Iquitos, Peru",Amazon
Dexy's Midnight Runners No. 1 hit heard here in a version by ska band Save Ferris:,"""Come On Eileen"""
"Tom, Dick, _____",Harry
Keep your coffee warm in one of these bottles invented by Sir James Dewar in 1892,Thermos
Juice of 1/2 lime 1/2 oz. triple sec 1 oz. tequila in a salt-rimmed glass,Margarita
It's the all-too-common lie about payment being on the way,The check's in the mail
"It's 8 stories high, cylindrical in shape & about 14 feet off the perpendicular",Leaning Tower of Pisa
"In 1996 the Fugees updated her 1973 hit ""Killing Me Softly""",Roberta Flack
"Wynken, Blynken, _____",Nod
"Sure hope this guy didn't ""blimp"" up while celebrating his invention of vulcanized rubber",Charles Goodyear
Fresh mint 1/2 tsp. sugar bourbon,Mint julep
"Singer heard here with the Fat Boys, updating one of his hits: (""The Twist"")",Chubby Checker
"Anything but boring are the Northern Lights, also known by this Latin name",Aurora Borealis
"This artist wrote & sang ""Kiss"", later covered by the Art of Noise & Tom Jones",Prince
"Tinker, Evers, _____",Chance
Cool!  He discovered his deep freezing method for food while in Labrador on a fur trading expedition,Clarence Birdseye
1 oz. vodka 1 oz. Kahlua fresh cream,White Russian
Americans who crossed the Berlin Wall to East Berlin used the guard station on Friedrichstrasse nicknamed this,"""Checkpoint Charlie"""
"1,250-mile-long wonder seen here:",Great Barrier Reef
"Dolly Parton & 10,000 Maniacs have ridden to success with versions of this Cat Stevens song","""Peace Train"""
"Shadrach, Meshach, _____",Abednego
This blacksmith improved the plow in the late 1830s by building the first one of steel,John Deere
2 jiggers gin 1 tbsp. sugar juice of 1/2 lemon juice of 1/2 lime club soda,Gin fizz
This system of government confers enough power on each of its branches to restrain the others,Checks and balances
He was known as Pops as well as Satchmo,Louis Armstrong
"To avenge this monster's death, his mother slays a soldier but is later killed by Beowulf",Grendel
"In ""The Wizard of Oz"", a cute Cairn terrier named Terry played this little dog",Toto
"Japanese for ""harbor wave"", one of these giant sea waves may form a wall of water over 100 feet long",Tsunami
"With a relaxed dress code, you won't need to wear one at this type of Asian restaurant's bar",Tie/Thai
"With this nickname, Julian Edwin Adderly barrelled down ""Them Dirty Blues""",Cannonball
This author planned to have each pilgrim tell 2 tales on the way to Canterbury & 2 on the way back,Geoffrey Chaucer
"He starred in the cartoon ""Canine Casanova"" without his master Mickey Mouse",Pluto
"From the Greek word for ""drop"" & ""dripping"", they're the 2 types of formations seen here:",Stalagmites & stalactites
"Zebulon Pike got only this glimpse of this, his namesake",Peek/peak
"Oran Page, trumpeter & accompanist to Bessie Smith, was known as this, the same as a ""M*A*S*H"" nurse",Hot Lips
John Milton's 1671 sequel never gained the reputation of this 1667 epic,"""Paradise Lost"""
"Title character who sang the following about her dog (""Sandy"") in a 1982 film:",Annie
"Since prehistoric times, this single-celled fungus has been used to make beer & bread",Yeast
What Hurricane Andrew did or how some people felt when he did it,Blew/blue
"He's referrred to as the ""Hi De Ho"" man",Cab Calloway
"""All you need to know"", according to this Keats ode is ""Beauty is truth, truth beauty""","""Ode on A Grecian Urn"""
"This singer heard here was born on May 1, 1909: (""God Bless America"")",Kate Smith
"This pet of Nick & Nora Charles was a schnauzer in the novel ""The Thin Man"" & a fox terrier in the films",Asta
In the 1940s zoologist Karl von Frisch discovered that bees use this as a compass,Sun
"When a hunter aims at this red deer, this often beats faster",Hart/heart
"That he was born as an Armando in 1941 should tell you this ""Chick"" is a guy",Chick Corea
In this essay Virginia Woolf said women need money & privacy to develop as writers,"""A Room of One's Own"""
"The ""Great Exhibition"" of industry opened at the Crystal Palace in this city May 1, 1851",London
"When this tobacco heiress died in 1993, she left a $100,000 trust fund to her dog Minni",Doris Duke
"Named for its most prominent feature (its nose), it's the primate seen here:",Proboscis monkey
He might predict you'll wind up with more money than expenses,Prophet/profit
Kathy Bates played her in 1997; Debbie Reynolds played her in 1964,"(\""The Unsinkable\"") Molly Brown"
"(Jimmy of the clue Crew presents from the Ronald Reagan Library.) On June 12, 1987, in Berlin, Ronald Reagan demanded of this man, ""Tear down this wall.""",Mikhail Gorbachev
"Officer: ""You folks live out of town?"" Gwen: ""Oh yes"" Officer: ""You're lucky""",The Out-of-Towners
"On May 13, 1958 this U.S. Vice President's limousine was pelted with rocks in Caracas, Venezuela",Nixon
"A 1994 biography of him was called ""Obsession""",Calvin Klein
The Silver Star in Europa Park in Germany is billed as Europe's biggest & highest steel one of these,a roller coaster
"It's a type of paint to coat your pottery, or a substance that coats your teeth.",enamel
"In the Cabinet Room, pretend it's 1981 & advise Reagan on what to do about 12,000 of these striking workers",air traffic controllers
"""I know sometimes hotels change the numbers around & this could have been 723 or 715 & it's very important I get 719""",Plaza Suite
"On May 25, 1935 Babe Ruth swatted this number home run, his last in the Major Leagues, at Forbes Field in Pittsburgh",714
"A 2000 production of ""Rigoletto"", set in present-day Hollywood, had costumes by this Italian fashion designer",(Georgio) Armani
"Next to the Goldfish Pagoda in Ocean Park in Hong Kong is the home of An An & Jia Jia, a pair of giant these",a panda
"A proverb warns to ""trust not a new friend or an old"" one of these",an enemy
(Jimmy gives the clue from the Reagan Library.) The Tomahawk missile benefitted from Reagan's defense buildups; it was used in this operation which began in January 1991,Desert Storm
"""Yes, it's five flights, if you don't count the front stoop""",Barefoot in the Park
"On May 10, 1869 the Jupiter & the 119 touched noses at this Utah ""Point"", completing the Transcontinental Railroad","Promontory Point, Utah"
This designer seen here was born in London in September of 1971,Stella McCartney
The Drunken Basket at Lotte World in Seoul is basically the same ride as this one in Disneyland's Fantasyland,Drunken Teacups
"Not that you would be one, but it's someone who secretly listens in on others' conversations",an eavesdropper
"There's a display of this Illinois town which Reagan said was ""Heaven"" when he moved there from Tampico at age 9",Dixon
"""I'm trying to clear my ears. You create a pressure inside and then it opens up""",The Odd Couple
"The first message sent by telegraph was this 4-word Biblical phrase sent by Samuel F.B. Morse on May 24, 1844","""What hath God wrought?"""
"The 1995 documentary ""Unzipped"" was about this fashion designer born in Brooklyn",Isaac Mizrahi
"In Las Vegas have some fun ""clowning"" around at this hotel's fully enclosed Adventuredome",Circus Circus
"From the name of a Greek philosopher, it's a synonym for gastronome",an epicurean (epicure)
(Jimmy of the Clue Crew gives the clue.) In 1989 the Notre Dame football team presented Reagan with this man's letter sweater,George Gipp
"""How am I ever going to play for the Yankees with a name like Eugene Morris Jerome?""",Brighton Beach Memoirs
"At 4:07 P.M. on May 31, 1889 this Pennsylvania town was flooded when the South Fork Dam collapsed after heavy rains",Johnstown
"This 4-letter name of designer Max Azria's clothing line is an abbreviation for ""good style, good attitude"" in French",BCBG
Kurashiki Tivoli Park is in Japan; Tivoli Gardens is in this country,Denmark
"It's just come to me that this festival, Jan. 6, celebrates the baptism of Jesus & the adoration of the Magi",Epiphany
"In 1915 this Hull House founder created the Women's Peace Party, which sought an end to World War I",Jane Addams
"In 1983 Prince has a ""Little Red Corvette""; 20 years earlier the Beach Boys had this ""fastest set of wheels in town""",Little Deuce Coupe
"Minneapolis has flour power as the headquarters of Pillsbury & this ""General"" company",General Mills
Saskatchewan is home to the Training Academy & Centennial Museum of this police force,the Royal Canadian Mounted Police
"1980: ""A Hangman's Ditty""",Executioner's Song
