Question,Answer
"A high recognition factor prompted Lever Bros. to bring back the ""Ta-ta-ta-da"" ad for this",Imperial Margarine
Spanish sport revived in China in 1986 with opening of a ring in the Zhejiang Province,bullfighting
"In ""The Dictionary of the Old West"" it's defined as raw hide",rawhide
"Long noted for its universities, this Colombian capital is called ""the Athens of South America""",Bogotá
"His career ""Bud""ded as Princess & Kitten's brother ""Father Knows Best""",Bill Gray
"TV rights to it in 1980 cost $87 million; in 1984, $225 million; & for 1988, $300 million",the Olympics
A machine called the Cyclops is now used for line calls in this sport,tennis
"In 1986, this Procter & Gamble cleansing powder offered a free Halley's Comet guide",Comet cleanser
"Encyclopedia Americana implies this Swiss city is boring, but Birnbaum's Guide mentions topless sunbathers",Bern
"Though still alive at the time, Confederate raider John S. Mosby earned this nickname","the ""Gray Ghost"""
"In March 1986, a Pittsburgh car dealer gave Cadillac buyers these Eastern European cars, free",the Yugo
"Sport in which you might leave a bucket, Christmas tree or picket fence",bowling
"Town in S.D. that put up 9' statue of Fr. Pierre Jean de Smet, who died in 1873 & never visited the town",De Smet
"Excluding East Berlin, 2 of 3 capitals of East European Communist countries that begin with ""B""","(2 of) Bucharest, Budapest & Belgrade"
"""Elegy..."" poet who said he would no more accept the title of poet laureate than royal rat-catcher",Thomas Gray
For the past 3 years her cosmetic co. has topped the Savvy magazine list of businesses run by women,Estée Lauder
"Jack Broughton, inventor of the modern boxing glove, is buried in this British landmark",Westminster Abbey
It initially got its name from being the second Karakoram peak to be measured,K2
"""King Philip"", who led bloody Indian war, was son of Massasoit who, in 1621, met these people in friendship",the Pilgrims
"Rarely seen to die of old age in the wild, it's mistakenly thought they have a secret graveyard",elephants
"Walt Whitman, Henry Miller, & Betty Smith's ""tree"" all grew up in this borough",Brooklyn
Dante was the first major writer to write in this modern language,Italian
"Showing clips of past episodes of this cop show, NBC asked viewers to choose which to rerun",Hill Street Blues
"Ironically, in 1641, Massachusetts became 1st colony to legalize this practice",slavery
The biggest marsupials,kangaroos
"Tho he ""looked homeward"" to North Carolina, he lived in NYC because ""You Can't Go Home Again""",Thomas Wolfe
"Along with English & Spanish, its other official language is a form of Tagalog",the Philippines
"Born John Cheese, he was the big cheese on ""Fawlty Towers""",John Cleese
"In 1754, the French built Fort Duquesne on the present-day site of this city",Pittsburgh
Heaviest of all poisonous snakes is this North American rattlesnake,the diamondback rattler
"James Baldwin called this ""the only human part of New York"", but left it anyway",Harlem
Israel's official languages are Hebrew & this,Arabic
"In 1976, this former conductor of the Philadelphia Orchestra was made an honorary knight",Eugene Ormandy
"This TV Western's episode titled ""3 Queens Full"" was a ""Bonanza"" spoof featuring the dumb Wheelwright clan",Maverick
"During Colonial period, present-day Tennessee was part of this colony",North Carolina
"In Argentina, rheas are rounded up in order to get these",tailfeathers
"Mark Twain, Dylan Thomas & Arthur Miller all lived in this famed hotel named for a London district",The Chelsea
"Official language of both the People's Republic & Taiwan, it's the most common Chinese dialect",Mandarin
"Born in Bombay, at 26 this former medical student was youngest musical director of Los Angeles Philharmonic",Zubin Mehta
"She played the mothers of 2 of TV's independent women, Ann Romano & Mary Richards",Nanette Fabray
"The ""Great Awakening"" of the 1740s refers to this",the great (religious) revivals of the 1740s
"Ironically, in 1907 the Bronx Zoo donated 15 of these to the people of Oklahoma",buffalo (or bison)
"The Algonquin Hotel apparently threw this ""Borstal Boy"" out when he chased the maids thru the halls",Brendan Behan
Language of ancient India that's related to Greek & Latin,Sanskrit
"The following was early '60s pop hit for this 3-time Oscar winner, now a renowned conductor:",André Previn
"A model of adult humor, this series had one episode about a thumbless alien & 1700 pounds of walnuts",The Dick Van Dyke Show
It's the largest island in the Mediterranean Sea,Sicily
"After it gained its independence, Belarus adopted its own version of this basic currency",the ruble
"Richard Burton played this king in ""Camelot""; Tim Curry has played him in ""Spamalot""",King Arthur
"This organization was formally born Oct. 24, 1945 with Soviet ratification of the charter",the United Nations
"A work from George Gershwin: ""___ In Blue""",Rhapsody
"Helium is OK, but this gas that filled the Hindenburg isn't; no containers of it in your room",hydrogen
"Exist/ unwanted ""bonnet"" intruder",be/bee
Hey mon!  Blue Mountain Peak is the highest point in this island country,Jamaica
"""It's alive!""  This Mel Brooks film, a ""monster"" hit in 1974, has been galvanized into a musical",Young Frankenstein
"It's not Hillary, it's Rebecca Latimer Felton, who on Nov. 21, 1922 became the first woman to serve in this body",the Senate
"Attributed to Lincoln: ""The ___ is stronger than the bullet""",ballot
"Hey, chem majors!  This alliterative heater seen here is not to be used at Herringbone Hall",a Bunsen burner
"Nominative plural of ""I""/ ""Willie Winkie"" preceder",we/wee
Paris Opera House architect Charles Garnier also designed the world-famous casino in this town,Monte Carlo
"The website for ""A Catered Affair"" features this kind of album; fans share photos & memories of their own ceremonies",a wedding album
"An act passed by Parliament July 2, 1767 allowed duty-free exports of this to America--Party!!",tea
Where the Bishop of Rome lives: The Holy ___,See
No re-creations in your room of this yearly event conceived by Larry Harvey & held many times in Black Rock Desert,Burning Man
Conjunction/ mineral,or/ore
Thredbo & Perisher Blue are popular ski resorts in these aptly named Australian mountains,the Snowy Mountains
"Now a one-act musical on its own, ""The Lorax"" was originally part of this show based on Dr. Seuss books",Seussical
"The April 17, 1722 inoculation of 2 daughters of the Prince of Wales against this made the practice widely accepted",smallpox
"A Beatles tune: ""___ singing in the dead of night""",Blackbird
This item seen here is definitely not a university-approved dorm fixture,a flamethrower
"Gardening tool/ interjection following ""Westward"" or ""Land""",hoe/ho
"(Jimmy of the Clue Crew indicates a map on the monitor.)  The waterway that separates South America from Antarctica is known as this passage, for an explorer who may have navigated it in 1578",the Drake Passage
"Like ""Hairspray"", the new musical ""Cry-Baby"" is based on a film by this highly unconventional director",John Waters
"On Jan. 1, 1993 this republic came into being, & some of its people sought citizenship in the neighboring Czech Republic",Slovakia
"A poem from Keats: ""The Eve of St. ___""",Agnes
"No oily rag heaps; poor air circulation plus oxidation leads to this 2-word term, as Spinal Tap's drummer learned",spontaneous combustion
Next to/ automatic advance to second round without having to play,by/bye
"At the end of this Henry Fielding novel, the title character marries Squire Western's daughter Sophia",Tom Jones
"This ""Sicko"" director's prescription is to give free health care to every American for life",Michael Moore
This quadrangular Kellogg toaster pastry originally came in 4 flavors & wasn't frosted,Pop-Tarts
"This almost 27,000-square-mile African lake is named for a queen",(Lake) Victoria
Thanksgiving sleep inducer,Turkey
The Sony Open golf tournament takes place in January at the Waialae Country Club in this state capital,Honolulu
"This non-James Bond book by Ian Fleming was subtitled ""The Magical Car""",Chitty Chitty Bang Bang
"He went from directing the Aaron Burr ""got milk"" ad to a little film called ""Transformers""",Michael Bay
This rectangular thick-crust pizza is not popular on the Italian island from which it gets its name,Sicilian
This Swiss-French lake is also called Lac Leman,Lake Geneva
Any porcelain ware,China
September was the month chosen for the holiday honoring these relatives because it signified their autumn years,grandparents
Book I of this Edmund Spenser work relates the adventures of the Redcrosse Knight of Holiness,The Faerie Queene
"After directing ""Thank You for Smoking"", Jason Reitman didn't suffer from a sophomore jinx with this feature",Juno
"""What would you do"" for this ice cream bar whose name refers to the Canadian area of an 1890s gold rush",a Klondike
"Just past Astrakhan, the Volga flows into this inland ""sea"" that is actually a lake",the Caspian
Ms. O'Keeffe or Ms. Frontiere,Georgia
"Since becoming a federal holiday in 1983, the holiday honoring him has occurred on his birthday, Jan. 15, only 4 times","Martin Luther King, Jr."
Squire Trelawney outfits the schooner Hispaniola & hires its crew in this 1883 tale,Treasure Island
"These brothers escaped ""The Matrix"" & raced to release their new movie ""Speed Racer""",the Wachowski Brothers
"Thomas Jefferson brought this type of ""iron"" back from Europe & served the treats in the White House",a waffle maker
"The Catatumbo River flows into this lake, an extension of the Gulf of Venezuela",Lake Maracaibo
Pungent tapering pepper,Chile
"Symbols of spring, a lamb shank & an egg are part of the traditional plate used during this Jewish holiday",Passover
