Question,Answer
Paul Frees provided the voices of John & George for this group's Saturday morning animated series,the Beatles
"The tallest building in the world when it was completed in 1931, it's currently the second tallest in the U.S.",the Empire State Building
"(Sarah of the Clue Crew serves up a clue from Rio de Janeiro, Brazil.) A dessert of cheese & guava jam is named for this romantic Shakespeare pair, who were also very different, but went together well",Romeo & Juliet
"Faithful, true blue",loyal
"In the comics on March 11, 1960 it was revealed that this round-headed boy's father was a barber",Charlie Brown
"The world's longest oil pipeline runs 2,500 miles from Samara in this country to Mozyr in Belarus",Russia
Diana Ross had a cameo in the first episode of the cartoon adventures of this Motown sibling group,The Jackson 5
"This waterway was first excavated around the 1800s B.C.; excavation began on the present version April 25, 1859",the Suez Canal
"Considered a national dish, feijoada comes from the Portuguese word for this legume",beans
"Fatal, deadly",lethal
"Born March 25, 1934 in Toledo, this magazine founder also helped organize the Nat. Women's Political Caucus",(Gloria) Steinem
Stanley Kowalski might yell out for a Stella Artois beer from this country,Belgium
"Mormons might not have watched, but this group with little brother Jimmy had its Sat. shows rerun on Sundays",the Osmonds
"After Charles Bulfinch became its architect in 1818, he added the Rotunda & the West Central Portico",the U.S. Capitol
"( Jimmy of the Clue Crew reels in a clue from Rio de Janeiro, Brazil.) Culinary explorers know the name of this fish of South American rivers is Spanish for ""golden""",the dorado
"Permitted by law, licit (5 letters)",legal
"In the month of March 1945 alone, Leroy Grumman's corporation built a total of 664 of all types of these",airplanes
Daegu Polytechnic College & the Catholic University of Pusan are 2 colleges in this country,South Korea
"Real concert footage of Donnie, Jordan, Jonathan, Joe & Danny was blended into this group's animated show",New Kids on the Block
"Completed around 1650, the main building seen here was built to serve as one of these",a mausoleum
"Everyone snacks on pao de queijo, a cheese puff made with manioc flour, which is ground from this tropical tuber",cassava
"Reasonable, makes perfect sense",logical
"On March 3, 2004 this charismatic North Carolina senator bowed out of the presidential race",Edwards
"Until the mid-20th century, Indonesia was known as this country's ""East Indies""",the Netherlands
"In the early '90s, this MC, Stanley Burrell, turned into a superhero when he put on his magic dancin' shoes",Hammer
"An idea since Napoleon's time, this $15 billion link runs underwater for 23 of its 31 miles",the Chunnel
"(Sarah of the Clue Crew spins up a clue from Rio de Janeiro, Brazil.) It's a Latin American name for different types of grilled meat; here in Brazil, it's cooked on a spit",churrasco
"Of, at or toward the side",lateral
Shaw wrote that Eliza Doolittle secretly wishes to drag this man off his pedestal & make love to him,Professor Higgins
"He was drafted by the Buffalo Bills in 1988 but never played; in 1993 he began playing Superman on ""Lois & Clark""",Dean Cain
"In 2003 she published ""Reflections: Life After the White House""",Barbara Bush
"Many were offended when Joan dressed as this, as on her first visit to the King",as a male
An artificial human,an android
Eleanor of Aquitaine was his mother & Berengaria was his wife,Richard the Lionhearted
"""Heartbreak House"", said Shaw, was not just the name of a play; it symbolized leisured Europe before this war",World War I
"A 2003 episode of ""Smallville"" had this man, a future editor, portrayed as a washed-up alcoholic tabloid reporter",Perry White
"Her bio says she has ""arguably interviewed more statesmen and stars than any other journalist in history""",Barbara Walters
"Joan of Arc became the ""Maid of"" this city after she & a small force freed it from the English in 1429",Orleans
Mountain principality between France & Spain,Andorra
"Aslan is the Christlike lion in the ""Chronicles"" of this fabled place",Narnia
"Act II of ""Major Barbara"" opens at one of this ""Army's"" shelters, on a cold January morning",the Salvation Army
"This man, Mike Hammer's creator, put food on the table in the 1940s by writing Superman stories",Mickey Spillane
In 1993 she replaced long-serving Alan Cranston as U.S. Senator from California,(Barbara) Boxer
Original records still survive of Joan's trial for this--opposition to Church authority,heresy
He succeeded Brezhnev in 1982,Andropov
"This name for Terois Volitans tells you it's the ""king"" of reef-dwelling beasts",the lionfish
"At the end of ""Caesar and Cleopatra"", Caesar promises to send Cleo a beautiful present: this man",Mark Anthony
"This man, Superman's enemy, first appeared in 1940 with a full head of red hair; soon he was drawn as bald",Lex Luthor
"This ""queen of romance novels"" was the step-grandmother of Princess Diana",Barbara Cartland
"Joan was burned at the stake on May 30, 1431 in this city's Old Market Square",Rouen
You can see this galaxy from earth wtihout a telescope,Andromeda
"She was the lioness who was ""born free"" in a Joy Adamson nonfiction bestseller",Elsa
"Shakespeare is a character in Shaw's charming one-act ""The Dark Lady of"" these",the Sonnets
"The mysterious death of this man who played TV's Superman in the 1950s inspired the film ""Hollywoodland""",George Reeves
"This woman of 3 names wrote ""A Woman of Substance""",Barbara Taylor Bradford
"Joan was denied a Christian burial, & her ashes were thrown into this river",the Seine
Playwright Maxwell or singer Marian,Anderson
"Hercules had to labor to kill this feline by strangulation, as no weapon could pierce its skin",the Nemean lion
"According to its earliest ads, .56% of this product was made up of carbonates, mineral matter & uncombined alkali",Ivory soap
"WBZ, based in this New England city, was one of the USA's first commercial radio stations",Boston
"In 1998, to improve auto traffic in this Asian capital, bikes were forbidden on Xisidong Ave.",Beijing
"In Death Valley it's the heat, not this, as this averages less than 5%",humidity
One explanation for this Laker's jersey switch from 8 to 24 was that 24 was his high school number,Kobe Bryant
This unit of the fineness of gold is often spelled differently from the weight unit for gems,karat
"As the year 1450 dawned on the Christian calendar, it was year 5210 on this one",the Hebrew
"Carl Kasell reads the news on this NPR program, the USA's most-heard A.M. news magazine",Morning Edition
"Ground professional who says things like ""Maintain two thousand, heading two two zero, runway 22 right""",air traffic controller
"North Central China has a climate like Kansas & also gets these choking ""storms"" in spring",dust storms
"In 2008 this NASCAR driver doubled up on his 8 & took the wheel of the 88 car; his dad could race some, too","Dale Earnhardt, Jr."
"A company called Ace is a major maker of these machines--ooh, this one has ""Afternoon Delight""",karaoke
In 1450 King Christian I of Denmark was also declared king of this other Scandinavian nation,Norway
The call letters of NYC's 1010 WINS stand for the International News Service of this 1930s newspaper tycoon,(William Randolph) Hearst
"Traffic on the Internet can be measured by ""sniffing"" bunches of data collectively called these",packets
"In the upslope type of this visibility killer, air rises enough to cool to its dew point, causing condensation",fog
"This legendary no. 8 for the Yankees said, ""When you come to a fork in the road...take it""",Yogi Berra
"It follows ""go"" in the name of a miniature racing car",kart
"With English defeats at Caen & Cherbourg, this long war was nearing its end by 1450",the Hundred Years' War
"The U.S. has ABC news radio; so does this country, where you can listen on 99.9 FM from Tuggeranong",Australia
"During the filming of ""Traffic"", this actress' real-life pregnancy was incorporated into her role",Catherine Zeta-Jones
"The photo seen here captures a devastating 2007 one of these, also the title of a 1997 film",ice storm
Last name of the QB who wore no. 8 for the Saints; his sons have had more NFL success wearing 18 & 10,(Archie) Manning
"In Eastern religion, the total effect of your actions in various existences",karma
In 1450 he teamed up with investor Johann Fust with the intention of printing books,Gutenberg
"""As It Happens"", produced by this network, campaigns for official status for the beaver",the Canadian Broadcasting Corporation
In 1910 Congress passed the White Slave Traffic Act named for this Illinois representative,Mann
"Legend says after pitcher Denton Young warmed up against a fence, someone said the fence looked like this had hit it",a cyclone
"Not an '80s British synth-pop group, this ""Yaz"" who wore No. 8 won the A.L.'s 1967 Triple Crown",Carl Yastrzemski
"In 1959 this conductor headed the Berlin Philharmonic, Salzburg Festival & Vienna State Opera",Herbert von Karajan
"The University of this port city, today Spain's second largest, was founded in 1450",Barcelona
"At the Uffizi in Florence, you can drink in Caravaggio's painting of this Roman god of wine",Bacchus
In 2004 Scarlett hit the Krusty Krab as the voice of Mindy the mermaid in this title guy's movie,SpongeBob SquarePants
