Question,Answer
The very British Pelham Grenville...,(P.G.) Wodehouse
Legend says that an Arawak chief named Sequene went in search of this pool of immortality on the Island of Bimini,the Fountain of Youth
"(Kelly of the Clue Crew shows a line of poetry on the monitor.)  A natural break or pause in a line of poetry is called a ""caesura""; the ""caes"" part comes from the Latin for this verb, as in ""excise""",cut
The Kentucky Derby was modeled on England's Epsom Derby & is held at this site,Churchill Downs
"This best actor winner for ""Stalag 17"" has no time for Hollywood phonies as the ""Catcher in the Rye"" kid",William Holden Caulfield
Young people's author Susan Eloise...,(S.E.) Hinton
"In Virginia, look to the heavens & you just might come up with the name of this confectionery that's tops",Mars
Mormons believe these 2 members of the godhead have physical bodies but are immortal,God the Father & Jesus Christ
"The French for ""to throw"" gives us this word for a pier",a jetty
"His home Beauvoir, where he wrote ""The Rise and Fall of the Confederate Government"", is a landmark in Biloxi",Jefferson Davis
"A ""timely"" London landmark turns into an actor who won for a 1982 biopic",Big Ben Kingsley
The adventurous Cecil Scott... (it's not Lewis),(C.S.) Forester
"This ""Entertainment"" company is numero uno in Nevada",Harrah's
"In Greek mythology, these immortals included Cronus, Rhea & Oceanus",the Titans
"Older baling equipment would malfunction & tangle, a possible origin of this word for crazy or disordered",haywire
"Of the 20 presidents elected to a second term, 2 of the 3 who failed to complete that term","(2 of) Lincoln, Nixon & McKinley"
"The U.S. Navy bought the first modern one of these, which used gasoline on the surface & electricity below",a submarine
"A Spanish&ndash;speaking host may say, ""Mi casa es su casa"", ""My"" this ""is your"" this",house
"This Dylan McDermott-Lara Flynn Boyle legal show ""Made Perfect"" as Best Drama in 1998 & '99",The Practice
This man says that the ball is about to drop in Times Square when you play his New Year's Rockin' Eve slots,Dick Clark
"Smarter than the average bear, he stole picnic baskets from Jellystone Park",Yogi Bear
"Unlike 2000, 1900 wasn't one of these, so Thursday, March 1 followed Wednesday, Feb. 28",a leap year
"It's the English meaning of the title of Wayne Newton's hit song ""Danke Schoen""","""Thank You"""
"David Hyde Pierce has been nominated for an Emmy 7 times for playing this ""Frasier"" role, winning 3 times",Niles Crane
"""Are you experienced"" to play the slots that feature this legendary rock guitarist left-handed?",Jimi Hendrix
Yoplait is a brand of this food,yogurt
"One of these natural disasters killed 6,000 people on the Texas coast",a hurricane
"From Yiddish, it can mean liquid chicken fat or a sappy, sentimental story",schmaltz
"In 1993 Dan Castellaneta won an Emmy for voice-over for the ""Mr. Plow"" episode of this series",The Simpsons
The video slot seen here is based on this TV show,"""I Dream of Jeannie"""
Half Dome and El Capitan are features of this California national park,Yosemite
"Victor Emmanuel began a 46-year rule over this country, whose people thought his name was Vittorio Emanuele",Italy
"Dobre utra means ""Good morning"" in this language spoken in Omsk & Tomsk",Russia
The Ken Burns series about this war won a 1991 Emmy for outstanding informational series,the Civil War
"Herman shouts ""I'm rich, I'm rich"" with every big win in the game based on this ghoulish TV family",The Munsters
"Looking at a skull, Hamlet says, ""Alas, poor"" this fellow of infinite jest",Yorick
"Probably slapping & cursing, Walter Reed identified this insect as the cause of yellow fever",a mosquito
"If you meet a fine Finn in a bar, ask for this by saying, ""Mika on puhelin numeronne""","""May I have your phone number?"""
"In 1989 Diane English won an Emmy for comedy writing for ""Respect"", the pilot episode of this series",Murphy Brown
The Hard Rock Hotel & Casino has slots featuring this Sid Vicious&ndash;Johnny Rotten punk band,The Sex Pistols
"Neil Simon wrote the play ""Lost in"" this city in New York",Yonkers
"Blind since birth, he's given us such great hits as ""Part-Time Lover"" & ""You are the Sunshine of My Life""",Stevie Wonder
The memorable characters seen here were created by this man,Charles Schulz
"Seen here, this painting is probably the world's most famous",the Mona Lisa
"With help from ""miracle worker"" Anne Sullivan, she learned to speak, & to read Braille, & even graduated college",Helen Keller
This late great entertainer's Vegas museum displays his dazzling costumes like the one seen here,Liberace
"Pub beer stored in kegs or barrels & then drawn off is said to be ""on"" this",on tap
"The portrait of this artist's mother is really called ""Arrangement in Gray and Black No. 1""",(James) Whistler
"For her film role in ""Children of a Lesser God"", she became the first deaf actress to win an Oscar",Marlee Matlin
"People magazine's obit called this ""Funny Face"" actress ""a rail-thin gamine during the zaftig zeitgeist""",Audrey Hepburn
"In this state, the 10 doesn't take that left at Albuquerque, but does hang a sharp right near Las Cruces",New Mexico
It's the 2-word final warning to order drinks before the bar closes,last call
Much of this sitcom involved the goings on at WJM-TV in Minneapolis,The Mary Tyler Moore Show
"His ""Rose Period"" lasted from about 1904 to 1907 & included paintings of acrobats & circus performers",Picasso
"Afflicted with cerebral palsy, Christy Brown not only painted with this appendage, he also wrote books & poetry",his left foot
"This producer of ""Grease"" on film, ""La Cage Aux Folles"" on stage & the Oscars on TV died in 1999",Allan Carr
"Entering this Texas city on the 10 East, hop onto the I-37 to visit the Alamo",San Antonio
This balloon&ndash;shaped stemmed goblet that narrows at the top is used especially for brandy,a snifter
"Premiering in 1979, it starred Robert Wagner & Stefanie Powers as husband-&-wife sleuths",Hart to Hart
"In the painting seen here, Édouard Manet showed himself and others in this city's Tuileries Gardens",Paris
"In 1999 he returned to the screen as an elderly ex-boxer in ""Diamonds"", his first film role since his stroke",Kirk Douglas
"Last name of American astronaut Alan & his wife Louise, who died 5 weeks apart in 1998",Shepard
"You could swing into this Florida city, the eastern end of the 10, for a Jaguars tailgate party",Jacksonville
"Useful when making mixed drinks, it's a hinged device for lifting ice cubes",tongs
Martin Miler & Kent McCored were on the beat as a couple of cops on this series,Adam-12
"Pretty pictures by this French painter include ""Dancers in Pink"", ""Dancers in the Foyer"" & ""Four Dancers""",Edgar Degas
First line of the poem thought to be based on Mary Sawyer's experience at a Massachusetts school-house around 1815,"\""Mary had a little lamb\"""
"Dec. 1, 1969:  the Selective Service conducts the first lottery for this since World War II",the draft
"""Blast this Christmas music! It's joyful and triumphant""",How the Grinch Stole Christmas
It can be a continuous low humming sound or a male bee,drone
There were 39 signers of this 1787 document,the Constitution
It's forcing people to pay money by threatening to reveal their embarrassing secrets,blackmail
1959: 12 countries including the U.S. & the U.S.S.R. sign a treaty to keep this continent a scientific preserve,Antarctica
"""Riddle me this, riddle me that, who's afraid of the big black bat?""",Batman Forever
"If you listen to your heart using a stethoscope, you'll hear the sound of these flaps opening & closing",valves
"In 2003 this team won its 39th pennant, a major league baseball record",the New York Yankees
Movie 007 No. 6,Pierce Brosnan
1952: the New York Daily News reports George Jorgensen is now her after a visit to Denmark,Christine
"""Good morning! And in case I don't see you, good afternoon, good evening, and good night!""",The Truman Show
"In part of the Capitol dome, you can clearly hear distant sounds, making it this kind of ""gallery""",a whispering gallery
"...if Paxil is the appropriate treatment for panic attacks or OCD, which stands for this",obsessive-compulsive disorder
This president was 39 when he won a Pulitzer Prize,John F. Kennedy
192 people were killed trying to cross this infamous barrier,the Berlin Wall
1822: Dom Pedro is crowned emperor of this Western Hemisphere nation,Brazil
"""Hi.  Is there a problem with your service?""",The Cable Guy
"The name of this instrument comes from the Italian for ""little goose""",an ocarina
"...about this, America's No. 1 prescribed sleep aid that ""works like a dream""",Ambien
This Welsh poet did not go gentle into that good night but died at age 39 in NYC after drinking 18 whiskies,Dylan Thomas
"From the Latin for a type of hawk, it's the word commonly applied in the U.S. to a turkey vulture",a buzzard
"1941: The C.A.P., this nonmilitary U.S. Air Force auxiliary, is created",the Civil Air Patrol
"""Here I come to save the day!""",Man on the Moon
"This rude noise is the last name of Toby, a character in ""Twelfth Night""",Belch
"...about taking omeprazole, sold under this brand name and available over the counter, to treat acid reflux disease",Prilosec
"There are 39 stories in these Nathaniel Hawthorne ""Tales""",Twice-Told Tales
It's the marine activity seen here,breaching
Picasso's patrons included this expatriate American writer & her brother Leo,Gertrude Stein
"Puttin' the biscuit in the basket, this ""Great One"" is the NHL's regular-season goals leader with 894",Wayne Gretzky
"California's Fort Irwin, the National Training Center, covers a Rhode Island-sized area in this desert",the Mojave
One of FedEx's original 13 Falcon jets from 1973 is in this Smithsonian museum; they've gone to bigger aircraft,the National Air and Space Museum
