Question,Answer
"The ""hyper"" type of this economic event struck Germany in 1923, when a U.S. dollar was worth 4 trillion marks",Inflation
"In 1975 this company introduced the first nationally successful ""lite"" beer",Miller
Another name for a couch,Settee
"This play may have premiered a dozen days after Christmas, which would explain its title",Twelfth Night
"(VIDEO DAILY DOUBLE): ""(Hi, I'm Kirsten Dunst)  A communion wafer as well as this better-known Christian symbol can be used against vampires""",Cross
"In ""Animal Crackers"", this African explorer is the guest of honor at Mrs. Rittenhouse's party, hooray",Captain Spaulding
"Spreading Greek culture far & wide, he inaugurated the Hellenistic Age in the 4th century B.C.",Alexander the Great
It turns a Shamrock & a Grasshopper green,Creme de menthe
3-part command that begins a footrace,"""On Your Mark!, Get Set!, Go!"""
"This comedy concerns Valentine & Proteus, 2 guys from Italy who vie for the hand of Sylvia",Two Gentlemen Of Verona
"These heraldic symbols are full of genealogical information, but be skeptical of mail-order versions",Coats-of-arms
"In ""Horse Feathers"", this brother of Groucho played his son",Zeppo
1995 public sector strikes protesting premier Alain Juppe's austerity plan paralyzed this country,France
"This ""chilly"" beverage is often made of sparkling burgundy & champagne",Cold Duck
"In tennis, it's played at 5-2, 40-15, for example",Set point
"Anthony Hopkins played the female role of Audrey in an all-male production of this ""likable"" comedy",As You Like It
This term for an African doll representing a spirit also refers to an extreme fixation,Fetish
Groucho said the stateroom scene in this film was so complicated it took at least a week to film,A Night At The Opera
The tribunal for war crimes in areas formerly part of this country held its first trial in 1996,Yugoslavia
1 of 2 fruit juices featured in a Vodka Seabreeze,Cranberry or grapefruit juice
"Add an ""L"" to the name of a reddish dog breed to get this term for the town founders of Murphys, Calif.",Irish settlers
"If you think the Antipholus twins aren't the heroes of this comedy, you're ""mistaken""",The Comedy Of Errors
"Sanskrit for ""circle"", it's a circular representation of the universe in Hinduism",Mandala
"The famous ""Why a duck?"" scene comes from this, the Marx Brothers' first major film",The Cocoanuts
These states that included Rome were established in 756 & were absorbed by Italy in 1870,Papal States
Tempted by a Tempter? -- it's made with apricot brandy & this sweet dessert wine,Port
"Legend says this play is cursed, so if you mention it in a dressing room, you may not get off Scot-free",Macbeth
"A sign above the visitor's clubhouse at this Detroit park once read, ""Visitors' Clubhouse -- No Visitors Allowed""",Tiger Stadium
"Between 1282 & 1287 this Venetian served as governor of Yangchow, China",Marco Polo
Hemophilia is a hereditary condition in which this coagulates extremely slowly,Blood
This word for a small charcoal grill is from the Japanese,Hibachi
"Wife of Akhenaton & mother of 6, she wasn't just another pretty bust",Nefertiti
"George Orwell griped about this kingly tragedy:  ""One wicked daughter would have been quite enough""",King Lear
"(VIDEO DAILY DOUBLE): Ballpark seen here: (The ""Green Monster"")",Fenway Park
"In 1521, 8 years after claiming Florida for Spain, he was wounded by an arrow & died in Cuba",Ponce de Leon
In the early 1930s surgeon Alexis Carrel & this American aviator invented a mechanical heart,Charles Lindbergh
Body part terms schnozzle & tuchis come from the body of words in this language,Yiddish
Some blame the influence of Aspasia for leading Pericles into this war,Peloponnesian War
"Laurence Olivier was accidentally hit by an arrow when he played this king on film, so his limp was real",Richard III
"On May 4, 1984 Dave Kingman hit a ball through the roof of this Twins park but was only credited with a double",the Metrodome
"On his fourth voyage to the New World, 1502-1504, he reached Panama but did not cross the isthmus",Christopher Columbus
"From the Greek for ""against life"", these substances kill or inhibit the growth of infectious organisms",Antibiotics
"As Dorothy might tell you, this 2-word Latin phrase means ""entirely""",In toto
"The song of this woman, who led the tribes of Israel to defeat King Jabin, is found in the book of Judges",Deborah
"Horatio speaks of this play's ""Carnal, bloody, and unnatural acts"", & he should know",Hamlet
In 1725 Peter the Great commissioned this Dane to explore the Pacific coast of Siberia,Vitus Bering
This medical specialty is also known as chiropody,Podiatry
"Italian meaning ""to the tooth"", it's used to describe firm pasta",Al dente
"Plato wrote, ""Some say there are nine muses....look at"" this woman ""of Lesbos; she makes ten""",Sappho
"In this monumentally gruesome play, Titus kills Tamora's sons & serves them to her in a pie",Titus Andronicus
"In 1604 this ""Father Of New France"" founded the Acadia colony at the mouth of Canada's St. Croix River",Samuel de Champlain
Information about the medical problems of those wearing this metal tag can be accessed 24 hours a day,Medic Alert
"German for ""substitute"", like cubic zirconia for diamond",Ersatz
"Lysimache, an antiwar priestess, may have been the model for this Aristophanes title character",Lysistrata
"In reviewing this May 1997 4-hour miniseries, TV Guide said NBC didn't ""quite hit a Homer""",The Odyssey
The animals were worshipped in ancient Egypt as they kept down the rat population,cats
His real name is Tony Stark; his superhero name is also a triathlon,Iron Man
"I revel in the history of this Ivy League school, founded 16 years after the arrival of the Pilgrims",Harvard
"To stop or put down, as one might do to a rebellion or even a cough",suppress
The name of this capital of El Salvador is similar to the name of the country,San Salvador
This state raced into history as the 19th state,Indiana
"(Jimmy of the Clue Crew delivers the clue from a mummy display in Cairo, Egypt.)  Considered the seat of thought & emotion, often, this organ was left inside the body cavity of Egyptian mummies",the heart
This vampire hunter's compatriots are Quincy Harker & Rachel van Helsing,Blade
"Every year since 1965, at least one grad of this private L.A. school has been up for an Oscar; I aim to join that list",University of Southern Cal (USC)
Highly prized blue corundum gems,sapphires
"Of the capitals of South Africa, it's the only one that fits the category",Cape Town
Here's a famous holiday cruise taken to this state,New Jersey
"The ancient Greek historian Herodotus called Egypt ""the gift of"" this river",the Nile
Real name of the hulk of a man seen here,Bruce Banner
"I love New Haven.  I will name my firstborn Elihu.  I wish to be 1 of the roughly 11,250 students at this school, please",Yale
"In the U.S. for children under age 16, this document is valid for no longer than 5 years",passports
Do you know the way to this capital of Costa Rica?,San José
"The musical instruments seen on this state's quarter represent the blues, Appalachian, & country music",Tennessee
"(Jimmy of the Clue Crew delivers the clue from Luxor, Egypt.)  Way back in the 300s B.C., this conqueror restored the Temple at Luxor to what he claimed was its historic glory",Alexander the Great
"The guy seen here was born in Asgard and banished to Earth by his dad, Odin",Thor
My visit to Lincoln convinced me: I was meant to be a Cornhusker at this school,the University of Nebraska
Old West term for those who scoured an area looking for valuable mineral deposits,prospectors
"This Ethiopian capital whose name means ""new flower"" was founded by Emperor Menelik II in 1887",Addis Ababa
"The quarter reflects this state's drive to give the nation dairy, cheese & corn products",Wisconsin
It's the term used for the pictorial writing system developed by the ancient Egyptians,hieroglyphics
This Marvel sharpshooter is also a nickname for the State of Iowa,Hawkeye
"Later, I plan to give a huge endowment to my alma mater, this university founded by Ben Franklin",the University of Pennsylvania
Atomic element 15; it's the only element to fit the category,phosphorus
This Asian capital was built between 1912 & '29 & designed by the British architect Lutyens,New Delhi
The quarter for this state has a sunflower & a buffalo,Kansas
"History: This man wouldn't give props to the pope, so he got booted from the Church in January, 1521",Martin Luther
"Near the equator this ocean stretches about 12,000 miles from Colombia to the Malay Peninsula",the Pacific
"You may take a ""gander"" at the Jerome Robbins ballet named for this nursery rhymster",Mother Goose
"He was a teen when he made his film debut in ""Max Dugan Returns"" with his dad Donald Sutherland",Kiefer Sutherland
Heat-browned bread for a friendly Casper,ghost toast (a toast ghost accepted)
George Washington had the pine siding painted to look like mahogany at this estate,Mount Vernon
"Spanish: This basic word for friend--you know, your buddy, your dawg, your boo",amigo
The Strait of Dover is the narrowest part of this body of water,the English Channel
Sancho Panza gets chased after stealing a bird in a ballet based on this novel,Don Quixote
He was 15 when he won the Optimist Int'l Junior Golf Tournament for the 6th time; he'd first won it at age 8,Tiger Woods
The evening assigned for the boxing match,fight night
Thomas Jefferson installed unique double doors that opened & closed in tandem on this estate,Monticello
"Geography: It's called a sea, but it's also the world's biggest lake. 143,000 square miles, that's hella big",the Caspian Sea
It's the fourth-largest of the Great Lakes & the one reaching farthest south,Lake Erie
"The NYCB's 1986 version of this classic ballet had the ""cygnet""ure corps of birds dressed in black",Swan Lake
"As a Miss Teenage America contestant, Cybill Shepherd was voted this, also a Sandra Bullock film",Miss Congeniality
A strengthless Athenian,a weak Greek
The North Room at Sagamore Hill estate displays this president's Rough Rider hat,Teddy Roosevelt
"Literature: In this book, Emma's sick of her husband; next thing, she's macking with Leon, Rodolphe & a crucifix",Madame Bovary
The Yukon River flows northwest into Alaska before emptying into this sea,the Bering Sea
"Jemima Puddle-Duck shakes her tail feathers in the delightful ballet called ""The Tales of"" this woman",Beatrix Potter
