Question,Answer
"On Nov. 3, 1992, the day Bill Clinton was elected president",Dan Quayle
"Films from 1940 include this Disney puppet tale & the ever-popular ""Tacoma Narrows Bridge Collapse""",Pinocchio
"Among state capitals, it's first alphabetically","Albany, New York"
"Her famed rendition of ""That Old Black Magic"" appears in the 1956 film ""Bus Stop""",Marilyn Monroe
"A popular expression observes, ""There's no such thing as"" this midday meal",A free lunch
"His first novel was ""Hans of Iceland"", 8 years before ""The Hunchback of Notre Dame""",Victor Hugo
When Sputnik 1 went up,Richard Nixon
"In 7 years he directed 3 films on the registry: ""Mean Streets"", ""Taxi Driver"" & ""Raging Bull""",Martin Scorsese
It's the U.S. state that reaches the farthest south,Hawaii
"Enrique is the real first name of this Puerto Rican who knows how to ""Shake Your Bon-Bon""",Ricky Martin
Poetry without a fixed metrical pattern,Free verse
"The infamous opening of Bulwer-Lytton's ""Paul Clifford"" is ""It was"" this type of ""night""",Dark and stormy
When the atomic bomb was dropped on Hiroshima,No one
"Pauline Kael called this 1967 Dunaway-Beatty choice ""A landmark movie""",Bonnie and Clyde
"Of the U.S. states with active volcanoes, this state is the largest in area",Alaska
"The success of ""The Philadelphia Story"" as a play & a film helped her shake the reputation of ""Box Office Poison""",Katharine Hepburn
It's a disorganized fight with everyone present joining in,Free-for-all
"This English romantic poet who died at 25 wrote the sonnet ""When I Have Fears That I May Cease to Be""",John Keats
When Moscow hosted the Olympics,Walter Mondale
The newest film on the registry is this 1989 Spike Lee film set on a hot Brooklyn day,Do The Right Thing
A city named Beach is found in this landlocked U.S. state wedged between Montana & Minnesota,North Dakota
"He was the title character in 1991's ""Johnny Suede""",Brad Pitt
"""Horsey"" term for giving someone complete independence in decision-making",Free rein
"Frenchman famous for realistic novels & for an open letter published Jan 13, 1898","Emile Zola (""J'Accuse"")"
When South Carolina seceded from the Union,John C. Breckenridge
The title of this 1957 film with Burt Lancaster & Tony Curtis lends the registry a pleasant aroma,The Sweet Smell of Success
"This state's 6,680-foot Mount Mitchell is the highest point east of the Mississippi River",North Carolina
"In a 1957 film photographer Fred Astaire loved her ""Funny Face""",Audrey Hepburn
Barbells & dumbbells,Free weights
In September 1899 he equipped 2 ships to report the progress of the America's Cup yacht race to a NYC newspaper,Guglielmo Marconi
Catskill State Park,New York
Need to change a tire?  No problem if you have one of these portable devices to lift the car,jacks
"This Stephen King novel says, ""There was a clown in the stormdrain ... it was a clown, like in the circus or on TV""","""It"""
"These ""kids"" from Babyland General Hospital came with a birth certificate & adoption papers",Cabbage Patch Kids
Broth,a throb
"(Dan Patrick reads the clue from his studio)  In 1984, the 48 touchdown passes by this Dolphin quarterback obliterated the old single season record of 36 held by Y.A. Tittle & George Blanda",Dan Marino
Pocahontas State Park,Virginia
"To hit or injure slightly, or to give yourself a small cut while shaving--ouch!",nick
In 1542 this daughter of Mary of Guise became the Queen of the Scots,"Mary, Queen of Scots"
These shoes were first a big hit in the 1980s,jellies
Sir nap,sprain
(Dan Patrick reads the clue from his studio)  He coached the Lakers to 4 NBA titles in the '80s; now he catches some heat as Miami's president & part-time  owner,Pat Riley
Myles Standish State Park,Massachusetts
"Its definitions include elegance, mercy & moral strength, as well as a prayer said before meals",grace
President John Tyler was the son of Mary Armistead & this governor,John Tyler
"The sticky, octopus-shaped toys called ""wacky"" these slowly descended when hurled at an upright surface",Wacky Wall Walkers
To lance air,laceration
"(Dan Patrick reads the clue from his studio)  I'm often confused with this Indy car driver who had 5 top 5 finishes in 2009, including 3rd at the Indy 500; it must be the hair",Danica Patrick
Willamette Stone State Park,Oregon
"This nickname for Henry can also mean a coil, or a looped bundle of thread",Hank
"Chevron's red & blue logo is this heraldic shape, meant to convey rank & service",a chevron
"These characters were created in Belgium way back in 1958, but hit it big in the U.S. in the 1980s",the Smurfs
Rubies,a bruise
(Dan Patrick reads the clue from his studio)  In 2010 Patrick Kane's overtime goal gave this team its first Stanley Cup in 49 years,the Blackhawks
Tippecanoe River State Park,Indiana
"The 2 common names, one female, one male, that are synonyms for a Christmas song or hymn",Carol and Noel
"In Dutch, this royal was known as Willem Hendrik, Prins van Oranje",William of Orange
"This 5-letter word preceded ""boppers"" or ""bobbers"" in the name of novelty bobbing antennas that you wore on your head",deely
Wet gin,a twinge
"(Dan Patrick reads the clue from his studio.)  This decathlete got top billing over ""Dave"" in a '92 ad campaign but didn't make the Olympic team; 4 years later, he won gold",Dan O'Brien
"Injury, infection & loud noises can cause this membrane between the external ear canal & middle ear to rupture",the eardrum
"1980: ""Coal Miner's _____""",Daughter
Drambuie is a brand of liqueur made with honey & this barley whisky,scotch
"An American colonel is in love with an Italian countess in Hemingway's ""Across"" this ""And Into The Trees""",The River
"When you do this to ""your time"", you wait for a favorable opportunity",bide
"After the 1979 electoral defeat of the Labour Party, she took over for Prime Minister James Callaghan",Margaret Thatcher
It may ring a bell that this 8-letter word is the medical term for ringing in the ears,tinnitus
"1989: ""_____ Buck""",Uncle
"Meaning ""white of whites"", it's wine made entirely from white grapes, like a champagne made from the chardonnay grape",blanc de blancs
"This poet wrote of a self-sacrificing apple tree in ""The Giving Tree""",Shel Silverstein
"A sculpture head & shoulders above the rest, or slang for to place under arrest",bust
"After Aug. 15, 1947 India & Pakistan emerged as 2 independent countries & he became India's first Prime Minister",Nehru
"(Kelly of the Clue Crew shows an anatomical animation on the monitor.)  When you come down from high elevations, the air pressure outside your ear can be greater than inside; swallowing can push air from the nasal cavity through this tube into the ear, causing a popping sound",the eustachian tube
"1992: ""My _____ Vinny""",Cousin
This brand of aromatic bitters is named for a town in Venezuela,Angostura
"In the title of a bestseller by Olive Ann Burns, this word comes between ""Cold"" & ""Tree""",Sassy
"A thing that ruins or spoils; perhaps it's the this ""of your existence""",bane
"After a psy-ops team blasted Van Halen for 10 days at this general, hiding in Panama's Vatican Embassy, he said no mas",(Manuel) Noriega
"That's right, cowboy!  The stapes, the smallest bone in the ear & the body, is more commonly called this",the styrrup
"2003: ""_____ Day Care""",Daddy
Armagnac is this type of single distilled spirit,brandy
"""Dinosaurs Before Dark"" is the first book in this kids' series by Mary Pope Osborne",The Magic Treehouse
"The second of any series, as in chemistry or physics",beta
"After leading a 1969 coup that deposed King Idris, he was named Commander in Chief of Libya's Armed Forces",Gadhafi
"(Jimmy of the Clue Crew shows an anatomical illustration on the monitor.)  Deriving its name from the Greek word for snail, this structure contains the actual organ of hearing",the cochlea
"1992: ""Stop!  Or My _____ Will Shoot""",Mom
The desert plant used to make tequila is blue this,agave
Francie knows that the tree in her yard isn't a pine or a hemlock in this classic by Betty Smith,A Tree Grows In Brooklyn
This monetary unit of Thailand equals 100 satangs,baht
"After finishing second to Lincoln in the 1860 popular vote for president, this senator died on June 3, 1861",(Stephen) Douglas
"In 1909 he completed his last painting, a canvas called ""Driftwood""",Winslow Homer
The Sistine Chapel is best known for its ceiling painted by this man,Michelangelo
"Will Smith rapped, ""Looked at my kingdom, I was finally there, to sit on my throne as the prince of"" this",Bel-Air
"Mentioning a Mediterranean city, it's the only Shakespeare play with a national capital in the title",Timon of Athens
From Dresden take A13 north to this city where you can visit the Brandenburg Gate,Berlin
He led Charles I's trial & execution in 1649 & later became Lord Protector; sometimes it's not good to be the king,Oliver Cromwell
Ship anchoring spot,a harbor
The Sistine Chapel was built during the 15th century reign of the fourth pope of this name,Sixtus
"If you could handle seeing Dennis Franz' tush in a shower, then this cop show that debuted in '93 was for you",NYPD Blue
"Seen here, this breed originated around 800 B.C.",a Lhasa Apso
"Little Uli should have gone before we left Darmstadt; now he'll just have to wait 20 km for the next Raststatte, this",a rest stop
"After leading the fight for Louis XVI's execution, he joined the Committee of Public Safety in July 1793",Robespierre
An instruction manual like the one Boy Scouts use,a handbook
