Question,Answer
Ned Cuthbert is credited with inventing this larcenous move in the 1860s,base stealing
"Wiliam King, Pierce's VP, used to be the roommate of this bachelor president",James Buchanan
"When you say BUD, you're referring to this Hungarian city's airport",Budapest
"Act IV of this opera begins with Desdemona's ""Willow Song""",Otello
"Emotion that's a homophone of a word meaning ""Stop!"" to a horse",woe (Whoa!)
"After going ""Out of Africa"" for good in 1931, Isak Dinesen returned to this country",Denmark
"In 1860s baseball, the pitching distance was this many feet, about three-quarters of what it is now",45
"Henry Wilson, later Grant's VP, left the Whigs & the Know-Nothings because of their soft stands on this issue",slavery
"Go away mad & you've left from this world capital's airport, code MAD",Madrid
"He was only 24 when he composed ""The Pearl Fishers"", which was rediscovered after the success of his ""Carmen""",Georges Bizet
These feelings of distress or sorrow are also what you send to decline an invitation,regrets
"After writing ""J'accuse"", he was convicted of libel",Emile Zola
"An 1887 rule counting these ""free passes"" as hits led to 20 guys batting .400",walks
"Elbridge Gerry almost became president when this man got very sick in 1813, but wound up dying in office himself",James Madison
The luck of the Irish is with you if you know SNN is this city,Shannon
"It's the English translation of the title of Bellini's ""La Sonnambula""",The Sleepwalker
"The adjective ""blithe"" is closely related to this word meaning ""ecstasy""",bliss
"A rat infestation takes its toll on a French town in this Algerian-born author's ""The Plague""",Albert Camus
"Seen here, he served as vice president for just over 2 years",Nelson Rockefeller
"In Spanish aca means ""here"" & if you land at ACA, you'll be here",Acapulco
The first & second Knights of the Grail are roles in this 1882 Wagner opera,Parsifal
"This feeling of awe & respect follows ""Your"" in a form of address for certain clergymen",reverence
"The main character in his 1947 novel ""Doktor Faustus"" is a German composer named Adrian Leverkuhn",Thomas Mann
Garret Hobart was such a good VP that this president didn't replace him after he died in 1899,William McKinley
"Landing at WLG, this city's airport, will set you south of the equator","Wellington, New Zealand"
"This Tchaikovsky opera was based on Pushkin's 1833 ""Novel in Verse""",Eugene Onegin
"In a poem, Wordsworth was ""surprised by"" this emotion & ""impatient as the wind""",joy
Scooby-Doo's name was inspired by a line in this 1966 song standard,"\""Strangers in the Night\"""
"Its seal shows a map of the state with ""Georgia"" on one side & ""Mississippi"" on the other",Alabama
Multi-Oscared Mahatma movie (6),Gandhi
This billionaire Texan ran in 1992 & again in 1996,Ross Perot
"Spike Lee, Britney Spears & yours truly have sported these in advertisements for milk",mustaches
"Since they peaked 2,500 years ago, you won't find many Etruscans catching jazz in this city's Preservation Hall",New Orleans
Beware of the wolf wearing this,sheep's clothing
"Symbols on its seal include the North Star, a moose & a pine tree",Maine
"""Enormous"" hit, for Hudson (5)",Giant
In 1968 this former Governor won 13.5% of the vote & carried 5 states,George Wallace
"In 1888 this company's new camera was advertised with the slogan ""You press the button--we do the rest""",Kodak
"Historians differ on how Etruscans would have felt about this Mother Goose guy, ""Born on a Monday... buried on Sunday""",Solomon Grundy
"If someone isn't really as sorry as he seems, he may shed these",crocodile tears
"""United We Stand"" appears on the top half of Kentucky's state seal & these 3 words appear on the bottom","""Divided We Fall"""
"Garbo ""checked in"" there, in 1932 (5, 5)",Grand Hotel
This man's third party candidacy in 1912 allowed Woodrow Wilson to win,Teddy Roosevelt
"According to Advertising Age Magazine, 96% of North American children recognize this hamburger clown",Ronald McDonald
"No Etruscan could know that 25,000 Southern casualties occured during this July 1-3, 1863 battle",Gettysburg
Slang term for an indoor television antenna with 2 adjustable aerials,rabbit ears
Montana's vast natural resources are represented on its seal by the Great Falls of this river,the Missouri
Denzel's Civil War saga (5),Glory
He followed Jackson into the Presidency in 1836 & 12 years later ran as a third party candidate,Van Buren
"In a classic series of commercials, this company ""puts you in the driver's seat""",Hertz
"Etruscans don't know he famously said, ""I don't give 'em hell; I just tell the truth and they think it's hell""",Harry Truman
"It's a regular & reliable source of income, just as dependable as a certain source of milk",a cash cow
"The woman on its seal represents equal rights, since it was the first state to grant women the right to vote",Wyoming
"Steve & Ali made one, before Kim & Alec (7)",Getaway
In 1924 this Wisconsin senator ran on the Progressive Party ticket & on the Socialist Party ticket,"""Fightin'"" Bob La Follette"
"This fast-food chain's 1985 ""Herb"" campaign has been called one of the most elaborate advertising flops of all time",Burger King
Etruscans would have loved this playwright who went from the U. of Michigan to the U. of Marilyn (Monroe),Arthur Miller
The name of this mischievous black bird may be used for a chatterbox or a hoarder,the magpie
"As published, his ""Eroica"" symphony was dedicated to his patron Prince Lobkowitz",Beethoven
You can read a lot into the fact she named her production company Harpo,Oprah Winfrey
"(Jimmy of the Clue Crew stands in a ripe cornfield in Wisconsin.)  Because it feels like the fabric of the same name, the tuft at the end of an ear of corn is called this",the silk
Elizabeth Browning,Barrett
A group interview held for reporters by a political figure or famous person,a news conference
Trying to identify this vine always leaves us scratching our heads,poison ivy
"He wrote ""William Tell"" at age 37, but no other operas during the remaining 39 years of his life",(Gioacchino) Rossini
"It's Irish dreamtime for this Steele, Remington Steele",Pierce Brosnan
"As a thickener, this powder leaves sauces clear rather than opaque, like flour",cornstarch
Laura Wilder,Ingalls
"Smaller than a newspaper, it's a printed report giving news or information of interest to a special group",a newsletter
"The leaf seen here is used as a symbol of this professional sports team, eh?",Maple Leafs
"In his 20s this ""New World"" symphony composer played viola in the Czech nat'l theater under Smetana",Dvorak
"This ""Legally Blonde"" star must be pretty intense; she called her prodction company Type A Films",Reese Witherspoon
(Jimmy is still lost in the Wisconsin cornfield.)  Henry Ford suggested running cars on this fuel made from corn; in recent years it's become a big part of our fuel supply,ethanol
Mary Dodge,Mapes
"The ""March of Time"" was a famous series of these short films about recent historic events",a newsreel
We'll have to garnish your income if you misidentify the leaves of this plant,parsley
His family was Jewish but his father became a protestant & added Bartholdy to the last name,Felix Mendelssohn
"In 1961, in ancient Mexican trash, R.S. MacNeish discovered tiny, cigarette-filter-sized ones of these",corn cobs
Adela St. Johns,Rogers
The sheep-to-human ratio in this nation is about 10 to 1,New Zealand
The sight of these leaves was good news to Noah,olives
"Around 1813 he set Goethe's ""Gretchen am Spinnrade"" to music",Franz Schubert
A main constituent of corn husks & stalks is this tough cell wall material that's made into fibers like rayon,cellulose
Mary Rinehart,Roberts
"(R2-D2 beeps & whistles the clue.)  When the original ""Star Wars"" became ""Star Wars: Episode IV"", this 3-word subtitle was added to its name",A New Hope
"In general, you might see one of these leaves on an Army Major or a Lieutenant Colonel",an oak leaf
"Last name of the first father & son to be awarded medals of honor, for service in the Civil War & WWII respectively",Arthur & Douglas MacArthur
The region around Mount Etna is this island's most heavily populated,Sicily
"This Russian empress wrote to Voltaire, ""Your wit makes others witty""",Catherine the Great
Astronomers were astonished to discover a gigantic arc of hot gases near the center of this galaxy,Milky Way
"On July 6, 1964 this first Beatles film premiered in London",A Hard Day's Night
"This pop artist & filmmaker appeared on the television program ""The Love Boat""",Andy Warhol
"The seven of these include pride, lust & envy",Seven Deadly Sins
Mount Apo is an active volcano on this nation's island of Mindanao,Philippines
"In ""Walden"", he wrote, ""We need the tonic of wildness""",Henry David Thoreau
"This Pakistani leader agreed to an arranged marriage, but kept her maiden name",Benazir Bhutto
"In 1989, Roger Daltrey, Pete Townshend & John Entwistle reunited as this group for an American tour",The Who
In the late '30s this Spaniard began painting in a more academic style & was expelled by the Surrealists,Salvador Dalí
This Hull House founder was the first woman to receive an honorary degree from Yale,Jane Addams
Its 1980 eruption was the first in the lower 48 states since 1921,Mount St. Helens
"Edison defined this as ""one percent inspiration and ninety-nine percent perspiration""",genius
"In 1985, 55 years after his death, a memorial to D.H. Lawrence was unveiled in this church's Poet's Corner",Westminster Abbey
"""Killing Me Softly With His Song"" was inspired by a concert performance by this ""American Pie"" singer",Don McLean
"""Inside the Bar, Tynemouth"" shows this Maine-based artist's mastery of the watercolor medium",Winslow Homer
