Question,Answer
The main function of butterfly antennae is to facilitate this sense,scent (smell)
A warning signal or radar device that helps you determine your position,a beacon
"""It's Now or Mio""","""It's Now Or Never"" & ""O Sole Mio"""
"This 1797 incident centered on a $250,000 bribe request from 3 French agents",(the) XYZ (Affair)
"In 2008 90-year-old Edith Shain re-enacted a famous kiss, claiming she's the one in that 1945 V-J Day pic by this photographer",Eisenstaedt
"Seen here is this stage of a butterfly's life, also the name of a record company bought by EMI",the chrysalis
"Not Paul or Ringo, but a synagogue caretaker or a minor church official",a beadle
"""For He's Gone Over the Mountain""","""For He's A Jolly Good Fellow"" & ""The Bear Went Over The Mountain"""
"A 1963 affair (in every sense of the word) rocked the British govt, & led to the resignation of this war secretary",(John) Profumo
They're the aptly named Asiatic fish seen here,kissing gourami
"A main job of butterflies is this task whose name is derived from the Latin for ""fine flour or dust""",pollination
This name is combined with Hawker in a Wichita-based airplane company,Beechcraft
"He was nominated for 8 Best Actor Oscars, including one for a 1961 film; his only win came for its 1986 sequel",Paul Newman
"3 of the 6 biggest U.S. newspapers are this city's Wall Street Journal, Daily News & the Times",New York City
"Actress Love Hewitt could tell you that this first name is from Welsh for ""white"" & ""smooth""",Jennifer
This sound that probably means your cat is content comes from vibrating air in its throat,Purr
The Kremlin sits atop Borovitsky Hill in this capital city,Moscow
"Take a shot & give us the irregular past tense of ""I take the cake""",I took the cake
"Through a stethoscope, you can hear this organ make a healthy ""lub dub"" sound",Heart
"As opposed to latitude, these meridian lines run from the North Pole to the South Pole",Longitude
"Hebrew for ""princess"", it's the first name of the actress who plays Buffy the Vampire Slayer",Sarah
"It's a dog less than a year old, or a type of love you may have experienced",Puppy
"The name of this capital of Belgium might remind you of ""sprouts"" that Mom tries to make you eat",Brussels
"For the past tense of ""dream"", you have your choice of ""dreamt"" or this regular form",Dreamed
(Please consider the following.)  A fish extracts oxygen from the water with these organs,Gills
"In the 15th century, Cheng Ho explored the Indian Ocean while in the service of this country",China
"This first name of former president Bush is Greek for ""farmer""",George
"It's the most common name for the ""tactile hairs"" found on kitty's face",Whiskers
"Toronto is the capital of Ontario, but this other Ontario city is the capital of Canada",Ottawa
In 1905 this way cool scientist published his special theory of relativity,Albert Einstein
"Anthropology, the study of mankind, includes this other -ology that digs up old artifacts",Archaeology
"Mrs. Clinton should be happy: this first name of hers means ""cheerful""",Hillary
"A dog that's a mix of 2 breeds is called a mongrel or this other ""M"" word",Mutt
"Key West, Florida is only about 100 miles away from this foreign capital","Havana, Cuba"
A molecule is formed when 2 or more of these combine,Atoms
"Henry Ford devised this production ""line"" that reduced the cost of making cars",Assembly line
This name is used to describe a romantic lover; Leonardo DiCaprio played him in a 1996 film,Romeo
The British changed this dog's name to the Alsatian because they were upset about World War I,German shepherd
"The name of this capital of Argentina means ""fair winds"" or ""good air""",Buenos Aires
"When you drink with a straw, you're creating a partial one of these spaces that contain no matter",Vacuum
The town near Jerusalem where Jesus was born,Bethlehem
"Meaning ""pocket monster"" in Japanese, there are about 150 of these Nintendo Game Boy creatures",Pokémon
WY,Wyoming
Broccoflower is a cross between a cauliflower & this veggie,Broccoli
"""Hits & Misses"" is a super mystery pairing up the Hardy Boys & this girl",Nancy Drew
A lack of food; Ireland had a potato one in the 1840s,Famine
Term for the chief religious leader of a synagogue,Rabbi
"In ""The Vacation Mystery"", Mattel has this dollface detective team up with Ken & Becky",Barbie
NV,Nevada
Iceberg & Romaine are 2 of the most common varieties of this salad vegetable,Lettuce
"This author's name is on almost all the ""Fear Street"" books",R.L. Stine
"On May 3, 1999 these most violent of windstorms cut a deadly path thru Oklahoma",Tornadoes/twisters
This religious leader went home to Poland for a 13-day visit in June 1999,Pope John Paul II
"Gex is a gecko, Croc is a crocodile & Spyro is one of these",Dragon
CO,Colorado
The pickle on your hamburger was made from this veggie (which is actually a fruit),Cucumber
"In a series of books by Ann M. Martin, it's the title group organized by Kristy","""The Baby-sitter's Club"""
Possible disaster that the sign covered here warns of,Avalanche
It's the holy book of Islam,Koran
"Nintendo's ""Ocarina of Time"" continues ""The Legend of"" this",Zelda
AR,Arkansas
"If you're forced to eat spinach, it's the part of the plant you'll eat",Leaf
"This cat from ""Sabrina"" has his own series of ""Tails""",Salem
"From the Greek for ""among the people"", it's an outbreak of one disease over a large area of the world",Epidemic
"Mormons are also known as ""Latter-Day"" these",Saints
"Paddles ready?  Hasbro has updated this Atari title, the grandfather of video games",Pong
MI,Michigan
Brussels sprouts are related to this main ingredient of cole slaw,Cabbage
"He's ""America's Sherlock Holmes in Sneakers""",Encyclopedia Brown
It's a long period without rain that causes a lot of crop damage,Drought
"It's reported that on this date King George III wrote in his diary, ""Nothing of importance happened today""","July 4, 1776"
"One version of the origin of his nickname is that he'd say, ""Say hey, man"" because he couldn't remember names",Willie Mays
"In 2008 October 9 was proclaimed the ""Day"" of this Nordic man said to be the first European to reach North America",(Leif) Eriksson
ADC makes units that handle 460 pounds of this; not sure how many sheets of Bounce you need to add,laundry
"In 51 B.C. she became co-ruler of Egypt after the death of her father, Ptolemy XII",Cleopatra
"Watty Piper penned the tale about this title locomotive who believes ""I think I can--I think I can""",The Little Engine That Could
1968 Beatles No. 1 hit,"""Hey Jude"""
"A string of sterling postseason performances earned him the nickname ""Mr. October""",(Reggie) Jackson
"He was 76 when he was elected pope Oct. 28, 1958",John XXIII
"Mugnaini is a company specializing in wood fired ovens, including one over 4' wide by 6' deep, for this food",pizza
She's the World War I spy seen here,Mata Hari
"Later replaced by diesel engines, ""big boys"" were among the largest locomotive engines of this type ever built",steam
"In a nursery rhyme it precedes ""the cat and the fiddle""","""Hey Diddle Diddle"""
"He probably preferred ""The Iron Horse"" to his earlier nickname, ""Biscuit Pants""",(Lou) Gehrig
"In 1938 Chester Carlson made the first photocopy, of the words ""10-22-38 Astoria"", in this NYC borough",Queens
"Carrier's Weathermaster HVAC unit, with capacity up to 100 tons, goes here on a building",the roof
"Leofric's wife, this Anglo-Saxon woman of the 1000s took a clothing-optional ride to protest taxes",Lady Godiva
"Built around 1830, this first U.S. locomotive shared its name with a diminutive P.T. Barnum star",Tom Thumb
"It's a stage of youth, vigor & prosperity",heyday
"Known as ""The Big Unit"", he reached 300 wins in 2009 & announced his retirement in 2010",(Randy) Johnson
The Octobrists were formed in this large country in 1905 & quickly became its majority political group,Russia
Monster car audio components from MTX are named for this concrefe-breaking (& eardrum-hurting) device,a jackhammer
"Both Hollywood and real royalty, she's the woman seen here",Princess Grace
The railroad museum of this state has a locomotive from the state's Florence & Cripple Creek railroad,Colorado
1951 Hank Williams classic with a culinary query in the chorus,"""Hey Good Lookin'"""
"If this alliterative nickname were literally true, Babe Ruth would have ruled part of Northern Pakistan","""The Sultan of Swat"""
This controversial military man's brief retirement ended when he was recalled by Israel's army in October 1973,Ariel Sharon
"In 1926 the queen of Romania flipped on the new 100,000-horsepower generator of New York this, now Consolidated this",Edison
"The 11th daughter of Holy Roman Emperor Francis I, she married into French royalty in 1770; didn't work out well",Marie Antoinette
"Charles Babbage invented this ""beastly"" safety device found on the front of locomotives",a cowcatcher
Precedes Broun in the name of a pioneering journalist & Hale Broun in the name of his sportswriter son,Heywood
"Iraklion is the administrative center of this island, modern Greece's largest",Crete
"""To Have and Have Not"": ""You know how to ____, don't you, Steve?""",whistle
"A Nicholas Sparks novel is titled ""Dear"" him",John
A national historical park named for this duo is made up of 12 sites in the northwest,Lewis & Clark
This unit of thermodynamic temperature for British physicist William Thomson: K,kelvin
"""Stella stippled stylishly with"" this Texas-born partner of Crosby & Nash",Stills
"(Jimmy of the Clue Crew shows a map on the monitor.)  Planes and ships have mysteriously disappeared in the Bermuda triangle, an area roughly from Miami to Bermuda to this island commonwealth",Puerto Rico
"""All the President's Men"": ""Follow the ____""",money
"Oliver Goldsmith's Dr. Primrose is ""The Vicar of"" this place",Wakefield
"Lee's aide-de-camp Charles Marshall, John's great-nephew, chose this surrender site, now a national historical park",Appomattox Court House
"For a German physicist, this unit of electric resistance, whose symbol is seen here",ohm
